scorer,,,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie,annie
labeled-data,littlefish video,0001_vid_77312.jpg,618.4742624603807,192.13254115079482,599.8148474229714,208.7186878507142,618.4742624603807,219.08502953816392,591.5217740730117,235.6711762380833,585.3019690605419,268.8434696379221,574.9356273730922,308.23556805023077,589.4485057355217,349.70093480002936,570.7890906981123,237.74444457557323,618.4742624603807,256.4038596129826,885.9258779965816,577.7604519239218,894.2189513465413,561.1743052240024,873.4862679716421,565.3208418989823,881.7793413216018,544.5881585240829,869.3397312966622,511.4158651242441,865.1931946216823,480.31684006189516,863.1199262841924,453.3643516745261,894.2189513465413,536.2950851741232,856.9001212717226,544.5881585240829,962.636806483709,677.2773321234384,973.0031481711586,660.6911854235191,954.3437331337493,660.691185423519,964.7100748211989,644.1050387235996,964.7100748211989,617.1525503362304,960.5635381462191,581.9069885989016,956.4170014712392,540.4416218491031,981.2962215211184,635.81196537364,939.8308547713198,644.1050387235996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,littlefish video,0001_vid_79756.jpg,249.4324983871732,801.6734323728336,249.4324983871732,783.0140173354242,226.62654667478398,787.1605540104041,228.69981501227392,745.6951872606055,210.04039997486456,706.3030888482969,193.4542532749451,666.9109904359882,168.57503322506597,590.2000619488607,243.2126933747034,687.6436738108875,193.4542532749451,737.4021139106458,740.7970943722866,762.2813339605254,744.9436310472664,789.2338223478945,753.2367043972262,774.7209439854649,773.9693877721254,805.8199690478139,807.1416811719643,836.9189941101629,840.3139745718031,868.0180191725119,875.559536309132,901.1903125723505,757.383241072206,830.6991890976931,815.434754521924,801.6734323728341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,littlefish video,0001_vid_828852.jpg,1018.6150515959371,459.58415668699604,1020.688319933427,434.7049366371168,999.9556365585277,447.1445466620564,999.9556365585277,420.1920582746874,989.5892948710781,397.3861065622981,973.0031481711586,364.21381316245925,948.1239281212795,312.382104725211,1014.4685149209572,405.67917991225784,981.2962215211184,416.0455215997075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,littlefish video,0002_vid_11561.jpg,964.710074821199,492.7564500868348,956.4170014712392,515.562401799224,979.2229531836284,517.635670136714,964.710074821199,546.6614268615729,964.7100748211989,590.2000619488614,964.7100748211989,627.5188920236801,964.7100748211989,685.5704054733982,941.9041231088097,546.6614268615729,987.5160265335882,565.3208418989824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,littlefish video,0002_vid_148381.jpg,1107.765590108004,909.4833859223105,1111.912126782984,888.7507025474114,1095.3259800830645,903.2635809098407,1074.5932947309423,870.0912875100013,1051.787343018553,847.285335797612,1016.5417812812241,812.0397740602832,962.636804506486,789.233822347894,1074.5932947309423,834.8457257726724,1024.8348546311838,870.0912875100013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,littlefish video,0002_vid_248387.jpg,1111.9121248057609,859.7249458225516,1091.1794414308615,849.3586041351019,1093.2527097683515,874.237824184981,1058.007148031023,861.7982141600415,1018.6150496187142,859.7249458225516,979.2229512064056,859.7249458225516,925.3179744316674,857.6516774850617,1039.3477329936136,834.8457257726724,1047.6408063435733,880.4576291974508,601.8881137832384,100.90873430123742,612.2544554706881,113.34834432617697,622.6207971581377,88.46912427629783,649.5732855455068,109.20180765119713,693.1119206327953,121.64141767613671,759.456507432473,134.0810277010763,840.3139725945804,150.66717440099572,680.6723106078557,152.74044273848565,693.1119206327953,96.76219762625755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,littlefish video,0002_vid_282421.jpg,991.6625612313451,469.9504983744448,975.0764145314257,484.46337673687435,989.5892928938551,486.5366450743643,981.2962195438955,513.4891334617333,979.2229512064056,552.881231874042,975.0764145314257,588.1267936113708,983.3694878813855,619.2258186737198,964.710072843976,513.4891334617333,997.8823662438149,521.7822068116931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,littlefish video,0002_vid_290543.jpg,834.0941675821106,828.6259207602027,846.5337776070501,814.1130423977731,829.9476309071307,809.9665057227933,846.5337776070501,783.0140173354242,856.9001192944997,758.134797285545,863.1199243069696,727.0357722231961,869.3397293194394,689.7169421483774,867.2664609819494,795.4536273603637,825.8010942321508,793.3803590228738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,littlefish video,0002_vid_290727.jpg,861.0466559694796,787.1605540104041,883.8526076818688,780.9407489979343,867.2664609819494,770.5744073104846,887.9991463340716,751.9149922730752,902.512024696501,718.742698873237,906.6585613714809,689.7169421483779,914.9516347214407,658.617917086029,904.585293033991,749.841723935586,856.9001212717226,741.5486505856262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,littlefish video,0002_vid_291796.jpg,842.387242909293,598.4931352988211,834.0941695593334,623.3723553487002,858.9733896092125,615.0792819987405,850.6803162592528,635.8119653736399,865.1931946216823,666.9109904359888,875.559536309132,710.4496255232773,902.512024696501,778.8674806604449,836.1674378968233,662.7644537610089,883.8526096590916,652.3981120735592,827.8743645468636,343.4811297875598,838.2407062343133,362.1405448249692,848.6070479217628,351.7742031375195,865.1931946216823,368.360349837439,894.2189513465413,387.0197648748483,914.9516347214407,399.4593748997879,950.1971964587694,411.89898492472753,848.6070479217628,382.87322819986844,881.7793413216018,353.84747147500957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,littlefish video,0002_vid_328353.jpg,518.957382260864,851.4318724725921,545.9098706482332,861.7982141600418,535.5435289607835,843.1387991226323,562.4960173481526,845.2120674601223,608.107920772931,836.9189941101628,637.13367749779,826.5526524227131,668.232702560139,818.2595790727534,579.0821640480721,847.2853357976123,568.7158223606224,826.5526524227131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,littlefish video,0002_vid_403762.jpg,442.2464537737366,843.1387991226323,467.1256738236158,851.4318724725921,458.8326004736561,836.9189941101627,489.931625536005,828.6259207602029,512.7375772483944,812.0397740602834,545.9098706482332,793.3803590228741,585.3019690605419,778.8674806604447,514.8108455858842,836.9189941101627,489.931625536005,812.0397740602834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,littlefish video,0002_vid_414193.jpg,850.6803162592528,561.1743052240024,846.5337795842729,583.9802569363916,871.4129996341521,577.7604519239218,865.1931946216823,604.7129403112909,875.559536309132,644.1050387235996,885.9258779965816,681.4238687984183,904.585293033991,739.4753822481363,838.2407062343133,629.59216036117,898.3654880215212,623.3723553487002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,littlefish video,0002_vid_46122.jpg,674.4525075726089,465.803961699465,682.7455809225685,490.6831817493442,695.1851909475081,472.0237667119348,707.6248009724477,496.9029867618139,732.5040210223268,521.7822068116932,757.383241072206,550.807963536552,788.482266134555,590.2000619488608,697.258459284998,521.7822068116932,740.7970943722866,496.9029867618139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,littlefish video,0002_vid_484154.jpg,823.7278278718837,382.8732281998678,838.2407062343133,403.60591157476716,854.8268529342326,380.79995986237793,881.7793413216018,409.82571658723697,912.8783663839507,432.63166829962614,952.2704647962594,457.51088834950536,1014.4685149209572,534.2218168366326,867.2664629591723,442.9980099870758,908.7318297089708,401.5326432372772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,littlefish video,0002_vid_484362.jpg,985.4427581960982,683.4971371359077,970.9298798336687,698.010015498337,997.8823682210377,698.010015498337,989.5892948710781,724.9625038857062,1004.1021732335075,768.5011389729946,1014.4685149209572,820.332847410243,1016.5417832584471,915.7031909347797,950.1971964587694,756.0615289480552,1024.8348566084069,749.8417239355854,1012.3952465834673,617.1525503362298,1010.3219782459773,600.5664036363105,999.9556365585277,610.93274532376,991.6625632085679,590.2000619488608,973.0031481711585,565.3208418989816,960.5635381462191,550.807963536552,941.9041231088097,530.0752801616529,999.9556365585277,559.1010368865118,964.710074821199,596.4198669613306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,littlefish video,0002_vid_494621.jpg,1149.2309568578028,152.7404427384858,1124.3517368079235,146.520637726016,1116.0586634579638,171.39985777589516,1093.2527117455745,161.03351608844554,1055.933881670756,161.03351608844554,1016.5417832584471,158.9602477509556,960.5635381462191,129.9344910260965,1062.1536866832257,140.30083271354624,1066.3002233582056,177.61966278836496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,littlefish video,0002_vid_6177.jpg,1153.3774935327824,156.88697941346567,1140.937883507843,140.30083271354624,1124.3517368079235,161.03351608844554,1103.6190534330242,144.4473693885261,1070.4467600331855,127.86122268860663,1035.2011982958566,113.34834432617635,989.589294871078,100.90873430123679,1091.1794434080846,115.42161266366625,1066.3002233582056,152.740442738485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,littlefish video,0002_vid_642449.jpg,1033.1279299583666,727.0357722231954,1016.5417832584471,749.8417239355847,1041.4210033083264,751.9149922730746,1020.688319933427,764.3546022980142,1020.688319933427,787.1605540104035,997.8823682210377,816.1863107352625,975.0764165086484,878.3843608599603,989.589294871078,780.9407489979337,1037.2744666333465,795.4536273603633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,littlefish video,0002_vid_77626.jpg,1101.5457850955343,861.798214160041,1076.666565045655,838.9922624476517,1074.593296708165,863.8714824975309,1055.933881670756,834.8457257726718,1006.1754415709975,820.3328474102424,956.4170014712392,801.673432372833,914.9516347214405,774.7209439854639,1053.860613333266,814.1130423977726,1033.1279299583666,851.4318724725913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,littlefish video,0002_vid_782811.jpg,813.3614861844339,880.4576291974504,838.2407062343132,870.0912875100008,821.6545595343937,861.7982141600411,842.387242909293,853.5051408100813,856.9001212717226,830.6991890976922,875.559536309132,809.9665057227928,902.5120246965009,778.8674806604439,861.0466579467025,861.7982141600411,821.6545595343937,843.1387991226317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,littlefish video,0002_vid_844788.jpg,1091.1794434080846,523.8554751491826,1091.1794434080846,496.9029867618134,1062.1536866832257,509.342596786753,1074.593296708165,478.2435717244041,1058.0071500082458,436.7782049746055,1051.787344995776,395.3128382248069,1051.787344995776,320.67517807516947,1091.1794434080846,453.364351674525,1041.4210033083264,467.8772300369544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,littlefish video,0002_vid_886428.jpg,69.05815302554936,272.9900063129015,87.71756806295873,281.28307966286116,87.71756806295873,264.6969329629418,120.8898614627976,279.2098113253712,168.57503322506597,285.429616337841,214.18693664984443,275.06327465039135,247.35923004968328,248.11078626302228,129.1829348127573,295.7959580252907,131.25620315024725,266.7702013004317,98.08390975040838,183.8394678008345,96.01064141291845,200.42561450075394,112.59678811283788,196.27907782577415,114.67005645032782,227.37810288812307,129.18293481275734,254.33059127549217,145.76908151267676,310.30883638772025,164.42849655008612,337.2613247750894,106.37698310036811,241.8909812505526,145.76908151267676,235.67117623808286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,littlefish video,0003_vid_1016695.jpg,701.4049959599778,559.1010368865118,709.6980693099375,532.1485484991429,682.7455809225685,536.2950851741225,693.111922610018,515.5624017992234,680.6723125850785,472.0237667119348,666.159434222649,428.48513162464627,641.2802141727699,360.06727648747864,707.6248009724476,476.17030338691467,657.8663608726893,486.53664507436434,848.6070479217628,239.81771291306273,838.2407062343132,262.6236646254519,858.9733896092124,262.6236646254519,846.5337795842729,293.7226896878009,846.5337795842729,331.04151976261903,842.387242909293,370.4336181749277,829.9476328843534,407.7524482497465,815.4347545219239,304.08903137525,875.559536309132,312.38210472520973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,littlefish video,0003_vid_1021163.jpg,767.7495827596556,704.2298205108065,771.8961194346355,687.6436738108871,751.1634360597361,695.9367471608467,751.1634360597361,675.2040637859475,734.5772893598166,635.8119653736388,717.9911426598974,604.7129403112899,697.2584592849979,515.562401799223,751.1634360597361,623.3723553486993,711.7713376474275,635.8119653736389,1091.1794434080846,865.944750835021,1097.3992484205544,843.1387991226318,1076.666565045655,847.2853357976114,1089.1061750705946,820.3328474102423,1082.8863700581248,774.7209439854639,1074.593296708165,724.9625038857056,1062.1536866832257,662.7644537610076,1107.765590108004,795.4536273603632,1047.6408083207962,805.8199690478128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,littlefish video,0003_vid_1040191.jpg,701.4049959599779,405.6791799122567,707.6248009724477,432.6316682996262,732.5040210223267,416.04552159970683,736.6505576973066,440.92474164958605,767.7495827596556,461.6574250244847,807.1416811719641,498.976255099304,867.2664629591723,548.7346951990623,726.284216009857,467.8772300369549,769.8228510971455,432.63166829962614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,littlefish video,0003_vid_108189.jpg,827.8743645468635,320.67517807517,827.8743645468635,353.8474714750086,848.6070479217628,341.40786145006905,852.7535845967426,362.1405448249677,861.0466579467023,397.3861065622966,885.9258779965816,440.92474164958514,912.8783663839506,515.5624017992226,840.3139745718031,405.67917991225636,894.2189513465412,382.87322819986707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
